label,message,message_stemmed,label_name
0,бұның бәрі түк емес ал өзімнің,бұның бәрі түк емес ал өзімнің,neutral
0,сыздатып тұр жүректі ар қорғасын,сыздат тұр жүрек ар қорғасын,neutral
0,қателесу керек те шығар мүмкін,қателес керек те шығар мүмкін,neutral
0,сен мені ұмытсаң да бір күндері,сен мен ұмыт да бір күн,neutral
0,сені іздеп ел астым бабел астым ба,сен ізде ел ас бабел ас ба,neutral
0,сені іздеп шөл астым бакөл астым ба,сен ізде шөл ас бакөл ас ба,neutral
0,таба алмай мен өзіңді өліп кетсем,таб алма мен өз өл кет,neutral
0,егер жоғарыдағы тізімдегі проблемалар сізде болса онда міндетті түрде оқыңыз https vk cc,егер жоғары тізім проблема сіз бол онда міндетті түр оқ https vk cc,neutral
0,егер бала үкіленген үмітті сезіп өссе ол төзімді болуға үйренеді,егер бала үкілен үміт сез өс ол төз бол үйрен,neutral
0,егер бала мақтаумен өссе сенімді болуды үйренеді,егер бала мақта өс сенімді болу үйрен,neutral
0,егер бала адалдықпен мәпеленсе әділетті болып үйренеді,егер бала адалдық мәпелен әділет бол үйрен,neutral
0,егер бала қауіпсіз екенін терең түйсініп өссе сенуге үйренеді,егер бала қауіпсіз екен терең түйсін өс сен үйрен,neutral
0,егер бала мақұлдаумен өссе өзін сыйлауды үйренеді,егер бала мақұлда өс өз сыйлау үйрен,neutral
0,егер бала махаббатпен мәпеленсе сүюді және сүйіспеншілігін сыйлауды үйренеді,егер бала махаббат мәпелен сүю және сүйіспеншіліг сыйлау үйрен,neutral
0,егер бала таңдау еркіндігін біліп өссе өз шешімдері үшін жауапкершілікті мойнымен көтеруді үйренеді,егер бала таңдау еркіндіг біл өс өз шешім үшін жауапкершілік мойны көтеру үйрен,neutral
0,егер бала тек сын естіп өссе өзгені айыптауды үйренеді,егер бала тек сын ест өс өз айыптау үйрен,neutral
0,егер бала әжуаның астында өссе күдікшіл болуды үйренеді,егер бала әжуа аст өс күдікшіл болу үйрен,neutral
0,егер бала өшпенділік ұясында өссе дұшпан көруді үйренеді,егер бала өшпенділік ұя өс дұшпан көру үйрен,neutral
0,егер бала өштікті көріп өссе өзгенің жанына жара салуды үйренеді,егер бала өштік көр өс өз жан жара салу үйрен,neutral
0,егер бала түсінбестікпен ауыздықталса өзгені тыңдамауды үйренеді,егер бала түсінбестік ауыздықтал өз тыңдамау үйрен,neutral
0,егер бала өтіріктің ортасында өссе алдауды үйренеді,егер бала өтірік орта өс алдау үйрен,neutral
0,егер бала абыройсыздықты көріп өссе өзін кінәлі сезінуді үйренеді,егер бала абыройсыздық көр өс өз кінәлі сезіну үйрен,neutral
0,балаңызды қалай өсіріп жатырсыз таңдау қолыңызда,бала қалай өсір жатыр таңдау қол,neutral
0,өзіңе бір қарап қойшы әлі жассың қорқасың неге бұлай қорқасың әрекетсіздікті доғар үнсіздіктің шегі жетті өзгелердің сен туралы не айтатыны толғандырмасын кигің келген киімді ки айтқың келген сөзді айт тыңдағың келген музыканы тыңда дауысыңды барынша көтеріп билеп те ал ертең жұмыс немесе сабақ демей түнделетіп серуенге шығып тұр қазіргі кезде өмір сүр тәуекелге бар құпияңмен бөліс бұл өмір сенікі және ол ешкімдікі емес оливер сайкс,өз бір қара қойш әлі жас қор неге бұлай қор әрекетсіздік доғар үнсіздік шег же өзге сен туралы не айт толғандырма ки кел ки ки айт кел сөз айт тыңда кел музыка тыңда дауыс барынша көтер биле те ал ертең жұмыс немесе сабақ деме түнделет серуен шығ тұр қазіргі кезде өмір сүр тәуекел бар құпия бөліс бұл өмір сенік және ол ешкімдік емес олив сайкс,neutral
0,тұздың дәмін татқан балдың қадірің біледі,тұз дә тат бал қадір біл,neutral
0,уақытша ғой қыс та жаз да көктем де,уақытша ғой қыс та жаз да көктем де,neutral
0,уақытша ғой жауган жаңбыр көктен де,уақытша ғой жауган жаңбыр көк де,neutral
0,уақытша ғой ойын сауық күлкiң де,уақытша ғой ойын сауық күлкi де,neutral
0,уақытша ғой жиған байлық мүлкiң де,уақытша ғой жи байлық мүлкi де,neutral
0,уақытша ғой атақ даңқ мақтау да,уақытша ғой атақ даңқ мақтау да,neutral
0,уақытша ғой айтыс талас көп дау да,уақытша ғой айтыс талас көп дау да,neutral
0,уақытша ғой тоқтық пенен аштық та,уақытша ғой тоқ пе аштық та,neutral
0,уақытша ғой дұшпан еткен қастық та,уақытша ғой дұшпан ет қас та,neutral
0,мəнгiлiк қой асыл жарың шын сүйген,мəнгiлiк қой асыл жар шын сүй,neutral
0,http vk com club мына топка тыркел керемет топ жанадан ашылган,http vk com club мына топк тыркел керемет топ жана ашылган,neutral
0,бір күні бір әйел машина айдап бара жатса жол полицияисы сқырса тоқтамай кетіп қалады оны полицияиа артынан қолап устап алады сіз не ушін сқырсам тоқтамадыңыз деп сурайды сүйтсе әйел жоқ менің күйеуім бар депті d,бір күн бір әйел машина айда бар жат жол полицияи сқыр тоқтама кет қал оны полицияи арт қола уста ал сіз не ушін сқыр тоқтама де сура сүйт әйел жоқ менің күйе бар де d,neutral
0,жасар қыз бен анасының әңгімесі анасы қызым сен бізге қонақсың қыз деген атаанасына қонақ кейін бой жетіп тұрмыс құрып атаенеңнің үйіне кетесің түсіндің бе кызы ураааа анасы не болды кететініңе қуанып жатырсың ба қызы мамау қонақтарға қоятын кәмпиттерді жей берейінші,жасар қыз бен ана әңгіме ана қыз сен бізге қонақ қыз де атаана қонақ кейін бой жет тұрмыс құр атаене үй кет түс бе кыз урааа ана не бол кет қуан жатыр ба қыз мама қонақ қоятын кәмпит же берейінш,neutral
0,сабақ оқығым келмейді бірақ ке шыққым келеді,сабақ оқы келме бірақ ке шық кел,neutral
0,бір күні бір ата аяалдамада автобуз күтіп отырса бір қара негір тур екен ата былай қарап алай қарап бір кезде ей балам тісіңді жуа бергенше бетіңді де жумайсынба депты,бір күн бір ата аяалдама автобуз күт отыр бір қара негі тур екен ата былай қара ала қара бір кезде ей бала тіс жуа бергенш бет де жумайсынб де,neutral
0,екі жігіт әңгімелесіп отыр егер осы маңда полиция қызметкері жүрсе онда қауіпсіз жерде жүрмін деп ойла ешқандай қорқудың қажеті жоқ неге өйткені олар өте қауіпті жерде жүре қоймайды,екі жігіт әңгімелес отыр егер осы маң полиция қызметк жүр онда қауіпсіз же жүр де ойла ешқандай қорқ қажет жоқ неге өйткені олар өте қауіпті же жүр қойма,neutral
0,бір коян кошеде жылап келе жатыр екен өзі удай мас екен содан алдынан бір қасқыр шығып қоеке неге жылайсын десе қасеке сұрама мені біреу ұрып жібердідепті сонда қасқыр кім көрсетші маған жағын айырып тілін сурып алайын депді қоян макулдеп аюды көрсетіпміне осы мені ұрып жіберген десе қасқыр қоян көтіңді қысып жүрмейсің ба деп кетіп қалыпты,бір коян коше жыла келе жатыр екен өзі уда мас екен содан алд бір қасқыр шығ қое неге жылай де қасе сұрама мен біреу ұр жібердіде сонда қасқыр кім көрсетш маған жағ айыр тіл сур ал деп қоян макулде аю көрсетіпм осы мен ұр жібер де қасқыр қоян көт қыс жүрме ба де кет қалыпты,neutral
0,бір куні күйеуі мен әйелі театрға барайын деп жатыр екен сонда әйелі күйеуіне нәскиіңді ауыстырдепті театрда отырса әйеліне сасық шуаштың иісі келіпті сонда әйелі мен саған нәскиіңді ауыстыр дегенім қайда десе күйеуі ауыстырдым ғой сенбесең міне ауыстырған нәскиімді ала келдімдеген екен,бір ку күйе мен әйел театр бар де жатыр екен сонда әйел күйе нәски ауыстырде театр отыр әйел сасық шуаш иіс кел сонда әйел мен саған нәски ауыстыр де қайда де күйе ауыс ғой сенбе міне ауыстыр нәски ал келдімде екен,neutral
0,бір тойда асаба былай деген екен құрметті той қонақтарыалдарыңызға ас қойдықекі қолды бос қойдық алдарыңыздағы асты кезінде атабабаларымыз немісті қалай қырса солай жапыра жеп отырыңыздар содан той бітеді бір кемпір қолында тырсыйған екі көк пакет шығып бара жатыр дейді асаба әжемынауыңыз не кемпір еқарағым бұлар пленге түскен немістер ғойдепті,бір той асаб былай де екен құрметті той қонақтарыал ас қойдықек қол бос қой алдарыңыз асты кез атабаба неміс қалай қыр солай жапыр же отыр содан той біт бір кемпі қол тырсый екі көк пакет шығ бар жатыр де асаб әжемына не кемпі еқара бұлар плен түс неміс ғойде,neutral
0,әссәләмуәлейкум бауырлар әпке қарындастар егер осы қызықты әзілдер парақшасын қарап тұрсаңыздар сіздерге бір өтініш осы суреттегі уведомлять новых записях осыны бассаңыздар деймін себебі осы группаға жаңадан пост салынса сіздерге барады тағы бір өтініш коментариға бастым деп жазыңыз бассаңыздар алла субхан уә тағала разы болсын,әссәләмуәлейку бауыр әп қарындас егер осы қызықты әзіл парақша қара тұр сіздерге бір өтініш осы сурет уведомлять новых записях осы бас де себебі осы группа жаңа пост салын сіздерге бар тағы бір өтініш коментари бас де жаз бас алл субхан уә тағал разы бол,neutral
0,бәке есігіңізді ашыңыз кім бұл милиционер үйде ешкім жоқ жарық жанып тұр ғой қазір өшіремін,бә есіг аш кім бұл милицион үй ешкім жоқ жарық жан тұр ғой қазір өшір,neutral
0,қыз бен жігіттің әнгімесі бір күні жігіт қызға келіп қарындас басыңыз бос па деп сұрапты сонда қыз оны неге сұрадыңыз десе бала жай басыңыз бос болса қолымды қойып тұра тұрайын депті,қыз бен жігіт әнгі бір күн жігіт қыз кел қарындас бас бос па де сұра сонда қыз оны неге сұра де бала жай бас бос бол қол қой тұр тұр де,neutral
0,мистер пропер қолыңда үйдің іші тап таза міне шелек міне су ырбаңдамай өзің жу,мис проп қол үй іш тап таза міне шелек міне су ырбаңдама өзің жу,neutral
0,жасар ұл мен қыз баланың әңгімесі қыз жылап менің құлағымды тесейін деп жатыр десе ұл сенікі ештеңе емес қой менікін кесейін деп жатыр депті,жасар ұл мен қыз бала әңгіме қыз жыла менің құлағ тес де жатыр де ұл сенік ештеңе емес қой менік кес де жатыр де,neutral
0,сен оқымадың ба түспе деймін еууу айттым ғой түспе деп тоқтат жасама бұны эх жарайды түсе берші сонда да қоймайсың ғой саған ештене айтқым келмейді жоқ жай ғана тыңдашы астыға түспеші өтінемін сонда да болмадың ғой егер түсе берсең ренжіп қаламын жарайды жалына бермеймін соңғы рет айтамын түспейақ қойшы қойшы сен шешіміңді қабылдадың ба шаршамадың ба соңғы мүмкіндік беремін түспеші әй жарайды қоймадың енді лайк бас сосын достарыңмен бөліс,сен оқыма ба түспе де еуу ай ғой түспе де тоқтат жасама бұны эх жарайды түс берш сонда да қойма ғой саған ештен айт келме жоқ жай ғана тыңдаш асты түспеш өт сонда да болма ғой егер түс бер ренж қал жарайды жалын берме соңғы рет ай түспейақ қойш қойш сен шешім қабылда ба шаршама ба соңғы мүмкіндік бер түспеш әй жарайды қойма енді лайк бас сосын дос бөліс,neutral
0,қош келдіңіздер достарынызды шақырыңыз күнде кіріп тұрыңыз лайк репост жасаңыздар баскаларды құрметтейміз сізgерgен йк сұр уg ул қnыз бір қ йк су ұл қолg ең екmі ғал ж ңа иgея mуgыру қозғ ушы күш белсенgілік ізgеніске иmермелеу құрмеm және gе ізге gеген хмеmіңіз,қош кел достарыныз шақыр күн кір тұр лайк репост жаса баска құрметте сізgерgен йк сұр уg ул қnыз бір қ йк су ұл қолg ең екm ғал ж ңа иgея mуgыр қозғ уш күш белсенgілік ізgеніс иmермеле құрмеm және gе із gе хмеm,neutral
0,бірде бір неміс автоматын кезеніп атам десе қожанасыр балам деп құшақтап алыпты,бірде бір неміс автомат кезен ата де қожанасы бала де құшақта ал,neutral
0,конкрус шарт осы топка кунуне дос шыкырып кымде кым кунде дос жинаса кым коп жинаса соган ед немесе кивиге саламыз далел скринмен фото астына саласындар бары баклануда конкрус айакталуы акпан админ,конкрус шарт осы топк кунун дос шыкыр кы кы кун дос жина кы коп жина соган ед немесе киви сал далел скрин фото аст саласын бар баклан конкрус айактал акпан админ,neutral
0,тіркелейік достар http vk com azil alemi kazakh керемет обсуждениялар баркеремет фотолар бар тіркелсеңіз сіздің сұрақтарыңызға жауап береміз біздің жазылушылар дегенге фотоңызды саламыз,тіркел дос http vk com azil alemi kazakh керемет обсуждения баркеремет фото бар тіркел сіздің сұрақ жауап бер біздің жазылушы де фото сал,neutral
0,мен бірақ нәрсеге көз жұма қараймын ол шампунь,мен бірақ нәрсе көз жұма қара ол шампунь,neutral
0,жаным бүгін қалада маймылдарды қамауға алып жатыр екен сен бүгін көшеге шықпайақ қойшы мен сен үшін қорқамын,жан бүгін қала маймыл қама алып жатыр екен сен бүгін көше шықпайақ қойш мен сен үшін қор,neutral
0,қоян әлгі дүкенге тағы барыпты мырза жүз нан бар ма жоқ екінші күні тағы келіпті мырза жүз нан бар ма жоқ деп ашуланыпты дүкенші бірақ ақ қоянның мінезін білетін дүкенші ертесіне үлгертіп жүз нан пісіріп қойыпты айтқандай ақ үшінші күні қоян тағы келіпті мырза жүз нан бар ма бар сонда қоян охо маған біреу беріңізші деген екен мәз болып,қоян әлгі дүкен тағы бар мырза жүз нан бар ма жоқ екінші күн тағы кел мырза жүз нан бар ма жоқ де ашулан дүкенш бірақ ақ қоян мінез біл дүкенш ерте үлгерт жүз нан пісір қой айтқанда ақ үшінші күн қоян тағы кел мырза жүз нан бар ма бар сонда қоян охо маған біреу беріңізш де екен мәз бол,neutral
0,қаз деген қаз қорқақ емес қаз деген қазақстан деген,қаз де қаз қорқақ емес қаз де қазақстан де,neutral
0,бір жігіттің өмірі жолы болмайды екен көлікке мiнсе аударылып қалады автобусқа мінсе бұзылып қалады дегендей бірде әлгі жігіт ұшаққа мініпті ұшып келе жатқанда борттан ахау табылып ұшақ құлай бастайды ұшқыштар жолаушылардың бәріне бірбір парашют пен барабан үйлестіре бастапты қазір біз теңізге құлап келеміз онда акула көп суға түскен соң құтқарушылар келгенше оларды барабанмен үркітесіздер депті сонда әлгі жігіт жыларман болып қазір маған не барабан жетпей қалады не құлағы естимейтин акула кездеседі дептi,бір жігіт өмір жол болма екен көлік мiн аударыл қал автобус мін бұзыл қал дегенде бірде әлгі жігіт ұшақ мін ұш келе жатқанда борт аха табыл ұшақ құла баста ұшқыш жолаушы бәрін бірбі парашют пен барабан үйлестір баста қазір біз теңіз құла кел онда акул көп су түс соң құтқарушы келгенше ол барабан үркі де сонда әлгі жігіт жыларман бол қазір маған не барабан жетпе қал не құлағ естимейтин акул кездес дептi,neutral
0,адамның есімін қысқаша қылып айту әр елде әр түрлі екен мысалы орыстарда николай коля александр саня евгении женя михаиил миша ал қазақтарда саламат сәке самат сәке сәрсен сәке серік сәке сәбит сәке,адам ес қысқаша қыл айту әр ел әр түрлі екен мысал орыс никола коля александ саня евгении женя михаиил миш ал қазақ саламат сә самат сә сәрсен сә серік сә сәбит сә,neutral
0,бір күні бір кісінің жылқысы өлейін деп жатыр екен сөйтіп әйелі айтыпты арам өлмесін сойайық депті оны қой естіп қойып жылқыға айтыпты иеміз сені сояйын деп жатыр қисалаңдамай тiк тұр депті қораға иесі кіріп келсе жылқысы сапсау тұр қуанып кетіп қойын сойып тастапты,бір күн бір кісі жыл өл де жатыр екен сөйт әйел айт ара өлме сой де оны қой ест қой жылқы айт ие сен соя де жатыр қисалаңдама тiк тұр де қора иесі кір кел жыл сапса тұр қуан кет қой сой таста,neutral
0,тарих пәнінен емтихан қазақстандағы ең алғашқы ұшқыш әйел жалмауыз кемпір,тарих пән емтихан қазақстандағы ең алғашқы ұшқыш әйел жалмауыз кемпі,neutral
0,жаным ванна қалай екен күшті жан полотенца тур екен жане б балдардыкы қыздардыкы шығар деп мен сүрттім жоқ бетке арналған,жан ванн қалай екен күшті жан полотенц тур екен жан б балдардык қыздардык шығар де мен сүр жоқ бет арнал,neutral
0,неге мұңайып отырсың отыр айтамын иә айта бер былай ғой біз отырған орындықты жаңа ғана бояған екен,неге мұңай отыр отыр ай иә ай бер былай ғой біз отыр орындық жаңа ғана боя екен,neutral
0,балам сабақтарың қалай жақсы пап бүгін химиядан жарылғыш заттар жасап үйрендік ооо дұрыс ертең қандай сабақ болады сабақ болмайды енді неге мектеп жоқ,бала сабақ қалай жақсы па бүгін химия жарылғыш зат жаса үйрен ооо дұрыс ертең қандай сабақ бол сабақ болма енді неге мектеп жоқ,neutral
0,жылап отырмын тоқтамай жылап отырмын жыласам да бәріне шыдап отырмын ойлап қалма жалғызым сен үшін деп қолда пышақ пиязды турап отырмын,жыла отыр тоқтама жыла отыр жыла да бәрін шыда отыр ойла қалма жалғыз сен үшін де қолда пышақ пияз тура отыр,neutral
0,топқа тіркелген жанға аллам үйіп төгіп бақ береке байлық мол бақыт жайлы өмір өмір жасы ұзақ ата анасы ұзақ ғұмыр кешсін әумин,топ тіркел жан алла үй төг бақ береке байлық мол бақыт жайлы өмір өмір жас ұзақ ата ана ұзақ ғұмыр кеш әумин,neutral
0,дос шақырамыз дос шақырған жəне записке лайк басқан адамның фотосына лайк жинап береміз осындай сәтті пайдаланып қалыңдар шақру үшін сүретегідей істеү керек пригласить друзей деп досымызды шакрамыз,дос шақыр дос шақыр жəн запис лайк бас адам фото лайк жина бер осындай сәтті пайдалан қал шақр үшін сүретегіде істеү керек пригласить друзе де дос шакр,neutral
0,нуртас барін кештім лайды кешті суды кештім бәрін кештім,нуртас бар кеш лай кеш су кеш бәрін кеш,neutral
0,құрметі оқырмандар біраз уақыт админі болмай парақшаға қарайтын адам болмады енді осыдан бастап жаңа админ келіп парақша толыққанды қарап постар салып отыруға уәде берді енді біздің парақшадан алыстамай күнде кіріп біздің тотптың керемет әзілдерді оқып тұрыңыздар құрметпен парақша әкімшілігі,құрмет оқырман біраз уақыт адми болма парақша қара адам болма енді осы баста жаңа админ кел парақша толыққанды қара пост сал отыр уәде бер енді біздің парақша алыстама күн кір біздің тотп керемет әзіл оқ тұр құрмет парақша әкімшіліг,neutral
0,алло алло бұл кім кімді іздедің таныдың ба банктен бе едің иә банктен едім кредитті төлемеген жанды іздедім кешіріңіз кім едіңіз бір банктің тірегіміз әзір қызметкер кейін менеджер менеджерге тұтқаны беріңіз ойойой қарындас олай демеңіз сөйлейді солай неге қыз кредитті көп соза бермей осы айда барлығын төлеңіз кел соттасайық кел соттасайық кредитті солай жабайық жожожоқ қызметкер олай демеңіз қалай біз оңай көнеміз жұмыста жалақым өссежалақыға қарай көреміз кел соттасайық кел соттасайық кредитті солай жабайық,алло алло бұл кім кім ізде таны ба банк бе ед иә банк ед кредит төлеме жанды ізде кешір кім ед бір банк тіре әзір қызметкер кейін менеджер менеджер тұт бер ойойо қарындас ола деме сөйле солай неге қыз кредит көп соз берме осы айда барлығ төле кел соттас кел соттас кредит солай жаб жожожоқ қызметкер ола деме қалай біз оңай көн жұмыс жалақы өссежалақы қарай көр кел соттас кел соттас кредит солай жаб,neutral
0,бір күні асан мен үсен деген екі жігіт болған ғой сөйтсе асан айтыпты ее үсен өтірік өлуден жарысасың ба депті асан давай депті асан қимылдамай күн бойы жатқан ғой күннен кейін асанды ағайындары көміп жатса асан атып турган ғой ее үсен кайда десе үсенді алдыкүні көміп тастағанбыз депті,бір күн асан мен үсен де екі жігіт бол ғой сөйт асан айт ее үсен өтірік өлу жарыс ба де асан дава де асан қимылдама күн бойы жат ғой күн кейін аса ағайын көм жат асан ат турган ғой ее үсен кай де үсен алдыкү көм таста де,neutral
0,бір жігіт қызға сүйетіндігін білдіріпті мен сені ләйлі мен жібектен бетер сүйем арамай менен де бұрын қыздарың болған екен ғой,бір жігіт қыз сүйетіндіг білдір мен сен ләйл мен жібек бетер сүйе арама менен де бұрын қыз бол екен ғой,neutral
0,ауруханада дәрігер болды жинал енді үйіңе қайта берсең болады атаң мен әжеңе сәлем айта бар науқас кешіріңіз менің атам мен әжем қайтыс болып кеткен енді мен саған неғыл деп тұрмын,аурухана дәрігер бол жинал енді үй қайта бер бол ата мен әже сәлем ай бар науқас кешір менің ата мен әже қайтыс бол кет енді мен саған неғыл де тұр,neutral
0,бұл адамдар өзі үшін ешқашан жауапкершілік алып кете алмайды,бұл адам өзі үшін ешқашан жауапкершілік алып кет алма,neutral
0,атыраулық бойжеткен индираның әлеуметтік желіге әуестігінің арты үлкен қасіретке душар еткізді,атыраулық бойжет индира әлеуметтік желі әуестіг ар үлкен қасірет душ ет,neutral
0,бүгінде ұялы байланыс пен айшылық жерден жылдам хабар алғызар әлеуметтік желі қоғамның әр саласына дендеп енгені анық,бүгін ұялы байланыс пен айшылық же жылдам хабар алғыз әлеуметтік желі қоғам әр сала денде ен анық,neutral
0,қазір әлеуметтік желісіз ешбір жұмыстың қиюы келіспейді,қазір әлеуметтік жел ешбір жұм қию келіспе,neutral
0,көрген бар ма,көр бар ма,neutral
0,аздан соң қабыңды алып кел,аз соң қаб алып кел,neutral
0,айтушы бар деп солай деймін бар,айтуш бар де солай де бар,neutral
0,аларсың сен,ал сен,neutral
0,алып кел айтушыңды,алып кел айтуш,neutral
0,атты алысқа айдамақсың ғой мені сорғалаған қан,ат алыс айда ғой мен сорғала қан,neutral
0,бес қара,бес қара,neutral
0,биең қазір қолымда жоқ қолымда,бие қазір қол жоқ қол,neutral
0,бір іліктесіме жетектетіп жібердім бүгін жетектетіп,бір іліктес жетектет жібер бүгін жетектет,neutral
0,бұл жауынның қашан бітерін қайдан білейін ол бітпесе,бұл жауын қашан біт қайдан біл ол бітпе,neutral
0,деседі осы шақта олар өз арасындағы басшы деседі,дес осы шақ олар өз ара басшы дес,neutral
0,жаның шықсын,жан шық,neutral
0,жол болды ма деп күбір етті оған тура жауап берудің жауап,жол бол ма де күбі ет оған тура жауап беру жауап,neutral
0,інің соққыдан өлер болса,ін соққы өл бол,neutral
0,кеше түнде біздің дөң жайлауда жатқан жылқыға ұры кіріп,кеше түн біздің дө жайлау жат жылқы ұры кір,neutral
0,кім айтты деп солай дейсің солай,кім ай де солай де солай,neutral
0,күздің ұзақ түні мынау кәзір алған малмен соқтырып малмен,күз ұзақ түн мынау кәзі ал мал соқтыр мал,neutral
0,қыс отарында,қыс от,neutral
0,малыңды ертең көлденеңнің алдына барып айтысқанда малыңды,мал ертең көлдене алд бар айтыс мал,neutral
0,мен күшіме сенген кісі емеспін сен күштісің бірақ мен емеспін,мен күш сен кісі емес сен күшті бірақ мен емес,neutral
0,мен тауып отырмын ол сенсің тауып,мен тау отыр ол сен тау,neutral
0,не қылмап ең ең,не қылма ең ең,neutral
0,немді алмадың жанымды да алғансың жар деген жалғыз жанымды,не алма жан да ал жар де жалғыз жан,neutral
0,неңді алып ем сонда есть,не алып ем сонда есть,neutral
0,ол қайда қайда,ол қайда қайда,neutral
0,от қалай жақсы еді,от қалай жақсы ед,neutral
0,өзің сөйтіп айыпкер де,өзің сөйт айыпк де,neutral
0,санаттың ба ендеше он алты жасымнан отыз алты жасыма жасыма,сана ба ендеше он алты жас отыз алты жас жас,neutral
0,сарт етіп әз мойнына түскендей боп қалды бірақ жылқышы боп,сарт ет әз мойн түскенде боп қал бірақ жылқыш боп,neutral
0,сен маған қастық етіп отырсың мен не қылған адам маған,сен маған қас ет отыр мен не қыл адам маған,neutral
0,табақты әкел өз малымыздың еті осы сен жегенде,табақ әкел өз мал ет осы сен же,neutral
0,ұры демесем,ұры деме,neutral
0,шыным сол бар жауабым да сол дегенде қатуланған бар,шын сол бар жауаб да сол де қатулан бар,neutral
0,ағайынды екі жігіт қолшыл,ағайынды екі жігіт қолшыл,neutral
0,ағайынды екі жігіт пен қара шаруаға мығым қаражон ағайынды,ағайынды екі жігіт пен қара шаруа мығым қаражон ағайынды,neutral
0,адасып қалды тау іші,адас қал тау іш,neutral
0,аз күйбеңдеп,аз күйбеңде,neutral
0,айғай салып жіберді айғай,айғай сал жіб айғай,neutral
0,айғайлаған дауыстары тағы бірнеше жерден естілді аздан соң бірнеше,айғайла дауыс тағы бірнеше же ест аз соң бірнеше,neutral
0,айғаймен даңғаза ғып,айғай даңғаз ғы,neutral
0,айғайынан қатты шошынды жаз бойы елсіз иесізде тау ешкі,айғай қатты шош жаз бойы ел иесіз тау ешкі,neutral
0,айғырын қартайтып,айғыр қартайт,neutral
0,айдай уақыт өтті әрі өкпеден өткен тепкі соққы жарасы бір уақыт,айда уақыт өт әрі өкпе өткен тепк соққы жара бір уақыт,neutral
0,айттың ғой тіліңмен сөгіп,ай ғой тіл сөг,neutral
0,ала жаздай мойнына құрық тиіп көрмеген,ал жазда мойн құрық ти көрме,neutral
0,аламын осыдан қозыбақтың бәрінің де жылқысын баққам бар бар,ал осы қозыбақ бәрі де жылқы баққа бар бар,neutral
0,аларсың аларсың,ал ал,neutral
0,алатаудың қарлы басын мекендеген аспан тағысы бар емес пе бар,алатау қарл басын мекенде аспан тағы бар емес пе бар,neutral
0,алған ініңді әкеткен ажал мен деп пе ең санашы тағы қандай алған,ал ін әкет ажал мен де пе ең санаш тағы қандай ал,neutral
0,алған бақтығұл сәлменнен тілін тартпай,ал бақтығұл сәлмен тіл тартпа,neutral
0,алғаш ұстай алған жылқышы жылы қан қолына тигенде алған,алғаш ұста ал жылқыш жыл қан қол ти ал,neutral
0,алғашқы жылқышыдан құтылып,алғашқы жылқышы құтыл,neutral
0,алды үйге кіре бастады түстері суық енді аңғарса,алды үй кір баста түс суық енді аңғар,neutral
0,алды бұл шақ көктем кезі еді арада тағы бір екі жұма өтер еді,алды бұл шақ көктем кез ед ара тағы бір екі жұма өт ед,neutral
0,алдыңғы айғай шыққан беттен дырду шуды көбейтіп,алдыңғы айғай шық бет дырд шу көбейт,neutral
0,алмағың бар екен қозыбақтан,алма бар екен қозыбақ,neutral
0,алмай қайтпақпын ба қаңғырып жүріп,алма қайт ба қаңғыр жүр,neutral
0,алпамсадай мол денелі,алпамсада мол денел,neutral
0,алып кетемін енді жаның барыңда алдыма түс,алып кет енді жан бар алд түс,neutral
0,алып мекеніндей көрінеді сыпсың қарағай жапқан түкті беттері жапқан,алып мекенінде көрін сы қарағай жап түк бет жап,neutral
0,алып шыққан айдаушының бірі сол ғой ғой,алып шық айдауш бірі сол ғой ғой,neutral
0,алысты керуі қиын әр жайды болжап,ал кер қиын әр жай болжа,neutral
0,ананың қарасы ұзағанша,ана қара ұзағанш,neutral
0,анау арттағы үйдің жүдеулігі қандай телміріп қолына қарап арттағы,анау арт үй жүдеуліг қандай телмір қол қара арт,neutral
0,анық жырындылығын істеген жырындылығын,анық жырындылығ істе жырындылығ,neutral
0,аңдығаны жылқышы бірақ өзір оның белгісі білінбейді аңдығаны,аңды жылқыш бірақ өзі оның бел білінбе аңды,neutral
0,аппақ атқанша жүрді ендігі жеткен жерінде қыстаулар бар бар,ап атқанш жүр ендігі жет же қыстау бар бар,neutral
0,араларында белгі жоқ быжырық шатқалаң сырт көзге де қалың де,ара белгі жоқ быжырық шатқала сырт көз де қалың де,neutral
0,арқардай жайынсып кеткен мал тегінде күндізгі айғайды да тегінде,арқарда жайынс кет мал тегін күндізгі айғай да тегін,neutral
0,арсыздау күлкімен жымиып,арсызда күлкі жыми,neutral
0,артына бір айналып,арт бір айнал,neutral
0,артынан ұры сытылып жөнелгенде,арт ұры сытыл жөнел,neutral
0,арысым едің,арыс ед,neutral
0,ат беріп,ат бер,neutral
0,ат көрінбеді біркертпе тастың ернеуінде қарауыта қозғалып ата,ат көрінбе біркертп тас ернеу қарауы қозғал ата,neutral
0,ат ылдиға ұмтылған жамантайдың атын қағып,ат ылди ұмтыл жамантай ат қағ,neutral
0,аттан аттан деп,аттан аттан де,neutral
0,аударылып түсті аударылып,аударыл түсті аударыл,neutral
0,аулының желкесіндегі қиын тасқа боз биені торт аяғын тас торт,аул желке қиын тас боз бие торт аяғ тас торт,neutral
0,аулының жігіттері сырт ажар,аул жігіт сырт ажар,neutral
0,аулының сәлменнен үлкен ағасы сәт болыстыққа таласып,аул сәлмен үлкен аға сәт болыстық талас,neutral
